report_year,codmun,state,namemun,faction,faction_full_name,alignment_states,pcc_aligned,cv_aligned,alignment_justification
2024,2107506,Maranhão,Paço do Lumiar,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2108207,Maranhão,Pedreiras,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2108207,Maranhão,Pedreiras,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2108207,Maranhão,Pedreiras,PCM,Primeiro Comando do Maranhão,MA,0,1,Local faction that historically controlled interior Maranhão. Allied with CV in Maranhão. Present in 6 municipalities in 2025.
2024,2108256,Maranhão,Pedro do Rosário,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2108256,Maranhão,Pedro do Rosário,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2108306,Maranhão,Penalva,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2108603,Maranhão,Pinheiro,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2108603,Maranhão,Pinheiro,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2109007,Maranhão,Porto Franco,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2109452,Maranhão,Raposa,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2109601,Maranhão,Rosário,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2109809,Maranhão,Santa Helena,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2109908,Maranhão,Santa Inês,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
2024,2109908,Maranhão,Santa Inês,CV,Comando Vermelho,All BLA states,0,1,"National faction originating from Rio de Janeiro's prison system (founded late 1970s). Decentralized governance that preserves local leadership structures, facilitating alliances with regional groups. After the 2016 conflict with PCC, CV allied with FDN to access the Solimões drug route and expanded rapidly through the Amazon prison system. Hegemonic in PA (Belém metro), AC, AM, and MA. Detected in 286 municipalities in 2025, present in all 9 states."
2024,2109908,Maranhão,Santa Inês,PCC,Primeiro Comando da Capital,All BLA states,1,0,"National faction originating from São Paulo's prison system (founded 1993). Highly centralized hierarchy with leadership from SP/PR. Present in all 9 Amazonian states across all four editions. Detected in 90 municipalities in 2025, with hegemony in RO, RR, and TO prison systems. The PCC expanded aggressively into the Amazon after the 2016 rupture with CV, seeking control of cocaine transit routes from Peru, Colombia, and Bolivia."
2024,2110500,Maranhão,São Bento,B40,Bonde dos 40,"MA, MT, PA",0,0,"Local faction from Maranhão, historically controlling the São Luís metropolitan region. One of the most durable regional factions in the BLA. Appears in coalitions with both CV and PCC across different municipalities — e.g., in São Luís alongside CV and PCM, but in Miranda do Norte alongside PCC. This dual co-occurrence pattern indicates B40 is a genuinely autonomous local power, not a satellite of either national faction. Expanded to Mato Grosso (Cáceres, Cuiabá, Várzea Grande) by 2024/2025. ADA (Amigos dos Amigos) from RJ operates as B40's associate in MA. Present in 26 municipalities in 2025, with 11 under exclusive control."
